0,0.446512
1,0.434750
2,0.326849
3,0.250287
4,0.211846
5,0.176587
6,0.153213
7,0.137640
8,0.123153
9,0.099756
10,0.085008
11,0.074593
12,0.068838
13,0.064678
14,0.062101
15,0.058116
16,0.054275
17,0.050474
18,0.047835
19,0.044676
