0,0.448224
1,0.437681
2,0.437663
3,0.437622
4,0.437484
5,0.436257
6,0.384557
7,0.275837
8,0.223415
9,0.188349
10,0.162305
11,0.140427
12,0.118501
13,0.097452
14,0.080862
15,0.067960
16,0.059148
17,0.053567
18,0.047587
19,0.045269
