0,0.448049
1,0.437678
2,0.437631
3,0.437441
4,0.434742
5,0.390399
6,0.316654
7,0.238421
8,0.192141
9,0.162990
10,0.140854
11,0.115834
12,0.092984
13,0.077091
14,0.067262
15,0.060044
16,0.054355
17,0.048898
18,0.045107
19,0.041685
