0,0.447390
1,0.437528
2,0.433111
3,0.321244
4,0.254961
5,0.242811
6,0.230344
7,0.189631
8,0.154447
9,0.139444
10,0.119474
11,0.093889
12,0.079095
13,0.071071
14,0.064995
15,0.058747
16,0.054748
17,0.051262
18,0.047852
19,0.044647
